# sexp4_dyn_v2: dyn load x fixed{0,30,60,100} + aimd{0,50,100} x (1w+3r), total=72000
# === FIXED alpha=0 ===
# WARMUP config=dyn fixed0
# RUN config=dyn mode=fixed alpha=0 rep=0/5
# prev_baseline_reset ngroups=3
# schedlab win=100 total=72000 groups=3
W,1,0,1,ctrl,62,300,2
D,1,0,25,0,0
W,1,0,2,ai,67,100,6
W,1,0,3,log,43,50,8
S,1,0,886,1850
W,2,0,1,ctrl,39,300,2
D,2,0,15,2,5
W,2,0,2,ai,30,100,4
W,2,0,3,log,28,50,12
S,2,0,855,1656
W,3,0,1,ctrl,36,300,2
D,3,0,15,1,1
W,3,0,2,ai,32,100,5
W,3,0,3,log,25,50,13
S,3,0,884,1720
W,4,0,1,ctrl,42,300,2
D,4,0,16,2,12
W,4,0,2,ai,32,100,4
W,4,0,3,log,22,50,13
S,4,0,888,1524
W,5,0,1,ctrl,43,300,2
D,5,0,15,2,4
W,5,0,2,ai,36,100,4
W,5,0,3,log,15,50,16
S,5,0,809,1457
W,6,0,1,ctrl,35,300,2
D,6,0,15,1,2
W,6,0,2,ai,32,100,4
W,6,0,3,log,31,50,16
S,6,0,858,1865
W,7,0,1,ctrl,46,300,1
D,7,0,16,1,3
W,7,0,2,ai,34,100,4
W,7,0,3,log,20,50,17
S,7,0,884,1447
W,8,0,1,ctrl,38,300,2
D,8,0,15,0,0
W,8,0,2,ai,26,100,4
W,8,0,3,log,31,50,17
S,8,0,788,1665
W,9,0,1,ctrl,30,300,2
D,9,0,14,1,1
W,9,0,2,ai,44,100,4
W,9,0,3,log,19,50,19
S,9,0,830,2068
W,10,0,1,ctrl,33,300,2
D,10,0,15,0,0
W,10,0,2,ai,38,100,4
W,10,0,3,log,24,50,19
S,10,0,884,1919
W,11,0,1,ctrl,36,300,2
D,11,0,15,1,1
W,11,0,2,ai,34,100,4
W,11,0,3,log,22,50,24
S,11,0,887,1703
W,12,0,1,ctrl,37,300,1
D,12,0,15,0,0
W,12,0,2,ai,34,100,4
W,12,0,3,log,27,50,24
S,12,0,882,1766
W,13,0,1,ctrl,40,300,2
D,13,0,15,1,3
W,13,0,2,ai,35,100,4
W,13,0,3,log,24,50,24
S,13,0,888,1648
W,14,0,1,ctrl,39,300,2
D,14,0,15,1,2
W,14,0,2,ai,34,100,4
W,14,0,3,log,24,50,24
S,14,0,888,1656
W,15,0,1,ctrl,42,300,2
D,15,0,15,0,0
W,15,0,2,ai,29,100,4
W,15,0,3,log,21,50,26
S,15,0,885,1460
W,16,0,1,ctrl,40,300,1
D,16,0,16,1,3
W,16,0,2,ai,40,100,4
W,16,0,3,log,21,50,26
S,16,0,864,1681
W,17,0,1,ctrl,41,300,1
D,17,0,15,0,0
W,17,0,2,ai,31,100,5
W,17,0,3,log,26,50,26
S,17,0,871,1593
W,18,0,1,ctrl,38,300,2
D,18,0,15,0,0
W,18,0,2,ai,32,100,4
W,18,0,3,log,26,50,28
S,18,0,878,1686
W,19,0,1,ctrl,36,300,1
D,19,0,15,0,0
W,19,0,2,ai,38,100,4
W,19,0,3,log,23,50,28
S,19,0,882,1795
W,20,0,1,ctrl,40,300,1
D,20,0,15,0,0
W,20,0,2,ai,31,100,4
W,20,0,3,log,26,50,28
S,20,0,872,1616
W,21,0,1,ctrl,39,300,1
D,21,0,15,1,1
W,21,0,2,ai,30,100,4
W,21,0,3,log,26,50,28
S,21,0,866,1624
W,22,0,1,ctrl,39,300,1
D,22,0,15,0,0
W,22,0,2,ai,35,100,6
W,22,0,3,log,20,50,30
S,22,0,876,1608
W,23,0,1,ctrl,38,300,2
D,23,0,15,0,0
W,23,0,2,ai,35,100,4
W,23,0,3,log,24,50,30
S,23,0,887,1703
W,24,0,1,ctrl,37,300,2
D,24,0,15,1,1
W,24,0,2,ai,32,100,3
W,24,0,3,log,26,50,30
S,24,0,878,1712
W,25,0,1,ctrl,38,300,2
D,25,0,15,0,0
W,25,0,2,ai,33,100,3
W,25,0,3,log,26,50,30
S,25,0,882,1703
W,26,0,1,ctrl,42,300,2
D,26,0,15,1,2
W,26,0,2,ai,33,100,3
W,26,0,3,log,26,50,33
S,26,0,879,1604
W,27,0,1,ctrl,40,300,2
D,27,0,15,1,1
W,27,0,2,ai,41,100,3
W,27,0,3,log,21,50,33
S,27,0,860,1698
W,28,0,1,ctrl,38,300,2
D,28,0,15,1,1
W,28,0,2,ai,36,100,3
W,28,0,3,log,25,50,33
S,28,0,887,1738
W,29,0,1,ctrl,41,300,2
D,29,0,15,0,0
W,29,0,2,ai,36,100,3
W,29,0,3,log,22,50,33
S,29,0,884,1608
W,30,0,1,ctrl,40,300,2
D,30,0,15,1,2
W,30,0,2,ai,39,100,3
W,30,0,3,log,21,50,33
S,30,0,870,1665
W,31,0,1,ctrl,41,300,2
D,31,0,15,1,1
W,31,0,2,ai,36,100,3
W,31,0,3,log,20,50,33
S,31,0,874,1578
W,32,0,1,ctrl,42,300,2
D,32,0,15,0,0
W,32,0,2,ai,27,100,3
W,32,0,3,log,25,50,33
S,32,0,841,1493
W,33,0,1,ctrl,36,300,1
D,33,0,15,0,0
W,33,0,2,ai,42,100,3
W,33,0,3,log,21,50,33
S,33,0,857,1834
W,34,0,1,ctrl,45,300,2
D,34,0,15,0,0
W,34,0,2,ai,31,100,3
W,34,0,3,log,21,50,33
S,34,0,886,1438
W,35,0,1,ctrl,36,300,2
D,35,0,15,0,0
W,35,0,2,ai,33,100,3
W,35,0,3,log,28,50,33
S,35,0,877,1795
W,36,0,1,ctrl,39,300,2
D,36,0,15,0,0
W,36,0,2,ai,42,100,3
W,36,0,3,log,19,50,33
S,36,0,838,1707
W,37,0,1,ctrl,37,300,2
D,37,0,15,1,1
W,37,0,2,ai,42,100,3
W,37,0,3,log,20,50,33
S,37,0,848,1785
W,38,0,1,ctrl,37,300,2
D,38,0,15,0,0
W,38,0,2,ai,46,100,3
W,38,0,3,log,16,50,33
S,38,0,776,1785
W,39,0,1,ctrl,41,300,2
D,39,0,15,0,0
W,39,0,2,ai,40,100,3
W,39,0,3,log,14,50,33
S,39,0,766,1545
W,40,0,1,ctrl,35,300,2
D,40,0,15,1,2
W,40,0,2,ai,42,100,3
W,40,0,3,log,22,50,33
S,40,0,864,1886
W,41,0,1,ctrl,38,300,2
D,41,0,15,1,1
W,41,0,2,ai,40,100,3
W,41,0,3,log,22,50,33
S,41,0,873,1752
