# sexp4_dyn_v2: dyn load x fixed{0,30,60,100} + aimd{0,50,100} x (1w+3r), total=72000
# === FIXED alpha=0 ===
# WARMUP config=dyn fixed0
# RUN config=dyn mode=fixed alpha=0 rep=0/5
# prev_baseline_reset ngroups=3
# schedlab win=100 total=72000 groups=3
W,1,0,1,ctrl,76,300,1
D,1,0,30,2,6
W,1,0,2,ai,55,100,4
W,1,0,3,log,43,50,10
S,1,0,879,1527
W,2,0,1,ctrl,35,300,2
D,2,0,17,0,0
W,2,0,2,ai,41,100,6
W,2,0,3,log,21,50,11
S,2,0,860,1850
W,3,0,1,ctrl,36,300,2
D,3,0,17,0,0
W,3,0,2,ai,34,100,4
W,3,0,3,log,29,50,11
S,3,0,876,1834
W,4,0,1,ctrl,46,300,2
D,4,0,18,4,12
W,4,0,2,ai,33,100,8
W,4,0,3,log,21,50,13
S,4,0,889,1447
W,5,0,1,ctrl,41,300,1
D,5,0,18,1,3
W,5,0,2,ai,31,100,7
W,5,0,3,log,23,50,16
S,5,0,884,1545
W,6,0,1,ctrl,44,300,1
D,6,0,18,1,4
W,6,0,2,ai,28,100,4
W,6,0,3,log,25,50,16
S,6,0,847,1470
W,7,0,1,ctrl,42,300,2
D,7,0,17,1,1
W,7,0,2,ai,29,100,4
W,7,0,3,log,28,50,16
S,7,0,838,1570
W,8,0,1,ctrl,43,300,2
D,8,0,18,2,8
W,8,0,2,ai,29,100,6
W,8,0,3,log,28,50,18
S,8,0,839,1548
W,9,0,1,ctrl,37,300,2
D,9,0,17,0,0
W,9,0,2,ai,35,100,4
W,9,0,3,log,22,50,18
S,9,0,886,1694
W,10,0,1,ctrl,43,300,2
D,10,0,18,2,8
W,10,0,2,ai,26,100,4
W,10,0,3,log,25,50,21
S,10,0,824,1457
W,11,0,1,ctrl,48,300,1
D,11,0,19,2,5
W,11,0,2,ai,33,100,6
W,11,0,3,log,22,50,21
S,11,0,888,1429
W,12,0,1,ctrl,42,300,2
D,12,0,17,0,0
W,12,0,2,ai,35,100,4
W,12,0,3,log,23,50,21
S,12,0,889,1585
W,13,0,1,ctrl,46,300,1
D,13,0,18,1,3
W,13,0,2,ai,26,100,4
W,13,0,3,log,27,50,24
S,13,0,792,1435
W,14,0,1,ctrl,40,300,1
D,14,0,17,1,1
W,14,0,2,ai,31,100,4
W,14,0,3,log,24,50,24
S,14,0,882,1581
W,15,0,1,ctrl,36,300,2
D,15,0,16,1,1
W,15,0,2,ai,33,100,8
W,15,0,3,log,23,50,24
S,15,0,888,1703
W,16,0,1,ctrl,44,300,2
D,16,0,18,3,6
W,16,0,2,ai,26,100,4
W,16,0,3,log,27,50,26
S,16,0,802,1470
W,17,0,1,ctrl,36,300,2
D,17,0,17,1,2
W,17,0,2,ai,32,100,4
W,17,0,3,log,31,50,26
S,17,0,857,1834
W,18,0,1,ctrl,40,300,2
D,18,0,18,2,6
W,18,0,2,ai,33,100,4
W,18,0,3,log,23,50,26
S,18,0,887,1600
W,19,0,1,ctrl,45,300,1
D,19,0,19,2,4
W,19,0,2,ai,30,100,4
W,19,0,3,log,29,50,28
S,19,0,835,1541
W,20,0,1,ctrl,44,300,2
D,20,0,17,1,2
W,20,0,2,ai,26,100,4
W,20,0,3,log,24,50,28
S,20,0,831,1423
W,21,0,1,ctrl,41,300,1
D,21,0,18,2,2
W,21,0,2,ai,27,100,4
W,21,0,3,log,26,50,28
S,21,0,836,1527
W,22,0,1,ctrl,41,300,2
D,22,0,17,1,1
W,22,0,2,ai,30,100,5
W,22,0,3,log,25,50,28
S,22,0,871,1559
W,23,0,1,ctrl,48,300,2
D,23,0,18,2,3
W,23,0,2,ai,26,100,4
W,23,0,3,log,24,50,32
S,23,0,816,1361
W,24,0,1,ctrl,38,300,1
D,24,0,18,2,3
W,24,0,2,ai,31,100,4
W,24,0,3,log,30,50,32
S,24,0,852,1738
W,25,0,1,ctrl,39,300,1
D,25,0,17,0,0
W,25,0,2,ai,32,100,4
W,25,0,3,log,23,50,32
S,25,0,886,1608
W,26,0,1,ctrl,41,300,1
D,26,0,18,0,0
W,26,0,2,ai,33,100,3
W,26,0,3,log,17,50,32
S,26,0,861,1480
W,27,0,1,ctrl,41,300,2
D,27,0,17,0,0
W,27,0,2,ai,43,100,3
W,27,0,3,log,15,50,32
S,27,0,769,1608
W,28,0,1,ctrl,47,300,2
D,28,0,18,2,7
W,28,0,2,ai,45,100,3
W,28,0,3,log,11,50,32
S,28,0,682,1460
W,29,0,1,ctrl,40,300,1
D,29,0,18,1,2
W,29,0,2,ai,39,100,3
W,29,0,3,log,19,50,32
S,29,0,850,1632
W,30,0,1,ctrl,40,300,2
D,30,0,17,0,0
W,30,0,2,ai,35,100,3
W,30,0,3,log,25,50,32
S,30,0,889,1665
W,31,0,1,ctrl,44,300,2
D,31,0,18,2,6
W,31,0,2,ai,36,100,3
W,31,0,3,log,17,50,32
S,31,0,844,1470
W,32,0,1,ctrl,37,300,2
D,32,0,17,0,0
W,32,0,2,ai,39,100,3
W,32,0,3,log,25,50,32
S,32,0,886,1819
W,33,0,1,ctrl,47,300,1
D,33,0,19,2,9
W,33,0,2,ai,31,100,3
W,33,0,3,log,24,50,33
S,33,0,874,1447
W,34,0,1,ctrl,39,300,1
D,34,0,18,1,2
W,34,0,2,ai,41,100,3
W,34,0,3,log,18,50,33
S,34,0,828,1677
W,35,0,1,ctrl,39,300,2
D,35,0,17,0,0
W,35,0,2,ai,34,100,3
W,35,0,3,log,27,50,33
S,35,0,883,1707
W,36,0,1,ctrl,43,300,1
D,36,0,18,0,0
W,36,0,2,ai,42,100,3
W,36,0,3,log,15,50,33
S,36,0,773,1548
W,37,0,1,ctrl,38,300,2
D,37,0,17,1,1
W,37,0,2,ai,37,100,3
W,37,0,3,log,24,50,33
S,37,0,886,1738
W,38,0,1,ctrl,40,300,1
D,38,0,18,0,0
W,38,0,2,ai,43,100,3
W,38,0,3,log,17,50,33
S,38,0,805,1665
W,39,0,1,ctrl,41,300,1
D,39,0,17,0,0
W,39,0,2,ai,34,100,3
W,39,0,3,log,19,50,33
S,39,0,876,1527
W,40,0,1,ctrl,49,300,2
D,40,0,17,0,0
W,40,0,2,ai,29,100,3
W,40,0,3,log,18,50,33
S,40,0,888,1305
W,41,0,1,ctrl,39,300,2
D,41,0,18,1,1
W,41,0,2,ai,36,100,3
W,41,0,3,log,21,50,33
S,41,0,879,1640
W,42,0,1,ctrl,40,300,1
D,42,0,18,1,1
W,42,0,2,ai,36,100,3
W,42,0,3,log,24,50,33
S,42,0,889,1665
W,43,0,1,ctrl,37,300,2
D,43,0,17,0,0
W,43,0,2,ai,41,100,3
W,43,0,3,log,22,50,33
S,43,0,869,1800
W,44,0,1,ctrl,46,300,2
D,44,0,18,1,2
W,44,0,2,ai,35,100,3
W,44,0,3,log,19,50,33
S,44,0,873,1447
W,45,0,1,ctrl,47,300,1
D,45,0,18,3,8
W,45,0,2,ai,32,100,3
W,45,0,3,log,21,50,33
S,45,0,890,1417
W,46,0,1,ctrl,42,300,2
D,46,0,17,0,0
W,46,0,2,ai,45,100,3
W,46,0,3,log,15,50,33
S,46,0,758,1620
W,47,0,1,ctrl,46,300,1
D,47,0,18,1,3
W,47,0,2,ai,33,100,3
W,47,0,3,log,19,50,33
S,47,0,879,1420
W,48,0,1,ctrl,41,300,2
D,48,0,17,0,0
W,48,0,2,ai,44,100,3
W,48,0,3,log,14,50,33
S,48,0,744,1608
W,49,0,1,ctrl,45,300,1
D,49,0,18,2,4
W,49,0,2,ai,46,100,3
W,49,0,3,log,8,50,33
S,49,0,750,1466
W,50,0,1,ctrl,40,300,1
